participant_id,start_date,end_date,batch,duration,qualtrics_duration,group_id,partner_choice,public_private,unique_group_id,participant_role,dg_total,dg_a_gen_transfer,dg_a1_transfer,dg_a2_transfer,dg_payoff,tg_partner_choice,tg_total,tg_c_transfer,tg_c_transfer_x3,tg_c_keep,tg_a_return,tg_payoff,dgtg_payoff,complete,total_bonus,age,gender,gender_7_text,race_ethnicity,dg_a_transfer,dg_a_moral,dg_a1_moral,dg_a2_moral,dg_a_chosen_moral,tg_c_moral,tg_a_moral,believe_real,observability,dg_a_chosen_transfer,dg_a_gen_transfer_ratio,dg_a_transfer_ratio,dg_a1_transfer_ratio,dg_a2_transfer_ratio,dg_a_chosen_transfer_ratio,tg_c_transfer_ratio,tg_a_return_ratio
463,2023-08-09T21:49:00Z,2023-08-09T21:58:00Z,4,9,503,89,yes,private,20230809_89_yes_private,B,0.5,NA,0.25,0,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,52,Woman,NA,White,NA,NA,44,0,NA,NA,NA,Yes,0,NA,NA,NA,0.5,0,NA,NA,NA
464,2023-08-09T21:49:00Z,2023-08-09T21:57:00Z,4,8,509,90,no,public,20230809_90_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.5,0.5,0.5,TRUE,1.1,40,Woman,NA,White,0.25,50,NA,NA,50,100,50,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,1
465,2023-08-09T21:49:00Z,2023-08-09T21:57:00Z,4,8,468,90,yes,public,20230809_90_yes_public,A2,0.5,0.5,NA,0.5,0,A1,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,27,Man,NA,White,NA,NA,NA,100,NA,NA,NA,Yes,1,NA,1,NA,NA,1,NA,NA,NA
466,2023-08-09T21:49:00Z,2023-08-09T21:54:00Z,4,5,307,91,no,private,20230809_91_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,22,Man,NA,Asian or Asian American,0.25,79,NA,NA,79,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
467,2023-08-09T21:49:00Z,2023-08-09T22:01:00Z,4,12,720,91,yes,public,20230809_91_yes_public,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,51,Prefer not to disclose,NA,Prefer not to disclose,NA,NA,84,NA,NA,NA,NA,No,1,NA,0.5,NA,0.5,NA,NA,NA,NA
468,2023-08-09T21:49:00Z,2023-08-09T22:02:00Z,4,13,798,91,yes,public,20230809_91_yes_public,C,0.5,NA,0.25,0.25,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,52,Man,NA,Asian or Asian American,NA,NA,80,79,79,69,78,Yes,1,0.25,NA,NA,0.5,0.5,0.5,1,1.5
469,2023-08-09T21:49:00Z,2023-08-09T21:59:00Z,4,10,564,92,no,public,20230809_92_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,31,Man,NA,White,0.25,87,NA,NA,87,50,91,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,1.5
470,2023-08-09T21:49:00Z,2023-08-09T21:58:00Z,4,9,523,92,no,public,20230809_92_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,46,Man,NA,Black or African American,0.25,90,NA,NA,90,97,93,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,1.5
471,2023-08-09T21:49:00Z,2023-08-09T22:04:00Z,4,15,853,92,yes,private,20230809_92_yes_private,A2,0.5,0.25,NA,0.25,0.25,A2,0.5,0.25,0.75,0.25,0.3,0.45,0.7,TRUE,1.3,41,Man,NA,White,NA,NA,NA,91,91,97,85,No,0,0.25,0.5,NA,NA,0.5,0.5,0.5,1.2
472,2023-08-09T21:49:00Z,2023-08-09T22:00:00Z,4,11,658,92,yes,private,20230809_92_yes_private,B,0.5,NA,0,0.25,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,23,Man,NA,White,NA,NA,39,100,NA,NA,NA,Yes,0,NA,NA,NA,0,0.5,NA,NA,NA
473,2023-08-09T21:49:00Z,2023-08-09T22:02:00Z,4,13,782,92,yes,private,20230809_92_yes_private,C,0.5,NA,0,0.25,0,A2,0.5,0.25,0.75,NA,0.3,0.55,0.55,TRUE,1.15,66,Woman,NA,White,NA,NA,7,100,100,89,100,Yes,0,0.25,NA,NA,0,0.5,0.5,0.5,1.2
474,2023-08-09T21:49:00Z,2023-08-09T22:01:00Z,4,12,705,95,yes,public,20230809_95_yes_public,A2,0.5,0.1,NA,0.1,0.4,A1,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,28,Woman,NA,White,NA,NA,NA,50,NA,NA,NA,No,1,NA,0.2,NA,NA,0.2,NA,NA,NA
475,2023-08-09T21:49:00Z,2023-08-09T21:59:00Z,4,10,588,99,no,public,20230809_99_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,40,Woman,NA,White,0.25,100,NA,NA,100,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
476,2023-08-09T21:49:00Z,2023-08-09T22:03:00Z,4,14,807,101,yes,private,20230809_101_yes_private,B,0.5,NA,0.25,0.25,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,62,Woman,NA,Black or African American,NA,NA,77,78,NA,NA,NA,Yes,0,NA,NA,NA,0.5,0.5,NA,NA,NA
477,2023-08-09T21:49:00Z,2023-08-09T22:07:00Z,4,18,1091,104,yes,public,20230809_104_yes_public,A2,0.5,0.2,NA,0.2,0.3,A1,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,48,Man,NA,Black or African American,NA,NA,NA,90,NA,NA,NA,Yes,1,NA,0.4,NA,NA,0.4,NA,NA,NA
478,2023-08-09T21:50:00Z,2023-08-09T22:01:00Z,3,11,708,91,yes,public,20230809_91_yes_public,A2,0.5,0.25,NA,0.25,0.25,A2,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,33,Woman,NA,White,NA,NA,NA,72,72,75,76,Yes,1,0.25,0.5,NA,NA,0.5,0.5,1,1.5
479,2023-08-09T21:50:00Z,2023-08-09T22:00:00Z,4,10,635,89,yes,private,20230809_89_yes_private,C,0.5,NA,0.25,0,0,A1,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,24,Man,NA,White,NA,NA,100,0,100,100,100,Yes,0,0.25,NA,NA,0.5,0,0.5,1,1.5
480,2023-08-09T21:50:00Z,2023-08-09T22:04:00Z,4,14,879,95,no,public,20230809_95_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.5,1,1.25,TRUE,1.85,32,Man,NA,"White,Hispanic/Latino/a/e",0.25,64,NA,NA,64,75,56,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,1
481,2023-08-09T21:50:00Z,2023-08-09T22:04:00Z,4,14,808,95,yes,public,20230809_95_yes_public,C,0.5,NA,0.25,0.1,0,A1,0.5,0.25,0.75,NA,0.1,0.35,0.35,TRUE,0.95,56,Man,NA,White,NA,NA,50,50,50,50,48,No,1,0.25,NA,NA,0.5,0.2,0.5,0.5,0.4
482,2023-08-09T21:50:00Z,2023-08-09T22:00:00Z,4,10,603,96,no,private,20230809_96_no_private,C,0.5,0.3,NA,NA,0,NA,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,46,Man,NA,White,0.3,27,NA,NA,27,59,50,Yes,0,0.3,0.6,0.6,NA,NA,0.6,0,NA
483,2023-08-09T21:50:00Z,2023-08-09T21:59:00Z,4,9,552,97,no,private,20230809_97_no_private,B,0.5,0.1,NA,NA,0.1,NA,0.5,NA,NA,NA,NA,NA,0.1,TRUE,0.7,22,Man,NA,Hispanic/Latino/a/e,0.1,53,NA,NA,53,NA,NA,No,0,0.1,0.2,0.2,NA,NA,0.2,NA,NA
484,2023-08-09T21:50:00Z,2023-08-09T21:59:00Z,4,9,539,97,yes,private,20230809_97_yes_private,A1,0.5,0.1,0.1,NA,0.4,A2,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,28,Man,NA,White,NA,NA,38,NA,NA,NA,NA,Yes,0,NA,0.2,NA,0.2,NA,NA,NA,NA
485,2023-08-09T21:50:00Z,2023-08-09T22:00:00Z,4,10,611,99,no,public,20230809_99_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,39,Woman,NA,White,0.25,50,NA,NA,50,50,50,Yes,1,0.25,0.5,0.5,NA,NA,0.5,0,NA
486,2023-08-09T21:51:00Z,2023-08-09T21:58:00Z,4,7,417,95,yes,public,20230809_95_yes_public,B,0.5,NA,0.25,0.1,0.35,NA,0.5,NA,NA,NA,NA,NA,0.35,TRUE,0.95,35,Man,NA,Asian or Asian American,NA,NA,95,19,NA,NA,NA,Yes,1,NA,NA,NA,0.5,0.2,NA,NA,NA
487,2023-08-09T21:51:00Z,2023-08-09T22:03:00Z,4,12,759,97,no,private,20230809_97_no_private,A,0.5,0.1,NA,NA,0.4,NA,0.5,0.05,0.15,0.45,0.1,0.05,0.45,TRUE,1.05,28,Man,NA,White,0.1,73,NA,NA,73,68,74,Yes,0,0.1,0.2,0.2,NA,NA,0.2,0.1,2
488,2023-08-09T21:51:00Z,2023-08-09T21:59:00Z,4,8,510,97,yes,private,20230809_97_yes_private,A2,0.5,0.25,NA,0.25,0.25,A2,0.5,0.1,0.3,0.4,0.15,0.15,0.4,TRUE,1,39,Man,NA,White,NA,NA,NA,64,64,60,53,No,0,0.25,0.5,NA,NA,0.5,0.5,0.2,1.5
489,2023-08-09T21:51:00Z,2023-08-09T21:57:00Z,4,6,386,97,yes,private,20230809_97_yes_private,B,0.5,NA,0.1,0.25,0.35,NA,0.5,NA,NA,NA,NA,NA,0.35,TRUE,0.95,25,Woman,NA,White,NA,NA,42,58,NA,NA,NA,Yes,0,NA,NA,NA,0.2,0.5,NA,NA,NA
490,2023-08-09T21:51:00Z,2023-08-09T21:58:00Z,4,7,449,97,yes,private,20230809_97_yes_private,C,0.5,NA,0.1,0.25,0,A2,0.5,0.1,0.3,NA,0.15,0.55,0.55,TRUE,1.15,32,Man,NA,White,NA,NA,65,67,67,69,70,Yes,0,0.25,NA,NA,0.2,0.5,0.5,0.2,1.5
491,2023-08-09T21:51:00Z,2023-08-09T22:05:00Z,4,14,854,98,no,public,20230809_98_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.25,0.75,NA,0.05,0.3,0.3,TRUE,0.9,41,Man,NA,White,0.25,72,NA,NA,72,84,36,No,1,0.25,0.5,0.5,NA,NA,0.5,0.5,0.2
492,2023-08-09T21:51:00Z,2023-08-09T22:01:00Z,4,10,616,100,no,private,20230809_100_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.25,0.75,NA,0.3,0.55,0.55,TRUE,1.15,32,Man,NA,White,0.25,90,NA,NA,90,89,66,Yes,0,0.25,0.5,0.5,NA,NA,0.5,0.5,1.2
493,2023-08-09T21:52:00Z,2023-08-09T22:01:00Z,3,9,583,96,yes,public,20230809_96_yes_public,B,0.5,NA,0.25,0.05,0.3,NA,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,33,Man,NA,Hispanic/Latino/a/e,NA,NA,100,23,NA,NA,NA,No,1,NA,NA,NA,0.5,0.1,NA,NA,NA
494,2023-08-09T21:52:00Z,2023-08-09T22:33:00Z,4,41,2435,96,yes,public,20230809_96_yes_public,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.5,1.5,0,0.5,1,1.25,TRUE,1.85,26,Woman,NA,White,NA,NA,79,NA,79,100,50,Yes,1,0.25,0.5,NA,0.5,NA,0.5,1,1
495,2023-08-09T21:52:00Z,2023-08-09T22:02:00Z,4,10,602,99,no,public,20230809_99_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0,0,0.5,NA,0,0.25,TRUE,0.85,54,Man,NA,White,0.25,97,NA,NA,97,0,100,No,1,0.25,0.5,0.5,NA,NA,0.5,0,NA
496,2023-08-09T21:52:00Z,2023-08-09T22:00:00Z,4,8,472,99,yes,private,20230809_99_yes_private,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,36,Woman,NA,White,NA,NA,50,NA,NA,NA,NA,No,0,NA,0,NA,0,NA,NA,NA,NA
497,2023-08-09T21:52:00Z,2023-08-09T22:01:00Z,4,9,528,99,yes,private,20230809_99_yes_private,B,0.5,NA,0,0.2,0.2,NA,0.5,NA,NA,NA,NA,NA,0.2,TRUE,0.8,44,Woman,NA,White,NA,NA,0,23,NA,NA,NA,Yes,0,NA,NA,NA,0,0.4,NA,NA,NA
498,2023-08-09T21:52:00Z,2023-08-09T22:02:00Z,4,10,582,99,yes,private,20230809_99_yes_private,C,0.5,NA,0,0.2,0,A2,0.5,0.25,0.75,NA,0.25,0.5,0.5,TRUE,1.1,35,Woman,NA,White,NA,NA,28,62,62,68,39,Yes,0,0.2,NA,NA,0,0.4,0.4,0.5,1
499,2023-08-09T21:52:00Z,2023-08-09T22:01:00Z,4,9,546,100,no,private,20230809_100_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.25,0.75,0.25,0.3,0.45,0.7,TRUE,1.3,67,Woman,NA,White,0.25,100,NA,NA,100,100,100,Yes,0,0.25,0.5,0.5,NA,NA,0.5,0.5,1.2
500,2023-08-09T21:52:00Z,2023-08-09T21:57:00Z,4,5,346,100,no,private,20230809_100_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,44,Woman,NA,White,0.25,95,NA,NA,95,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
501,2023-08-09T21:52:00Z,2023-08-09T22:04:00Z,4,12,740,102,yes,public,20230809_102_yes_public,B,0.5,NA,0.5,0.2,0.7,NA,0.5,NA,NA,NA,NA,NA,0.7,TRUE,1.3,27,Woman,NA,White,NA,NA,100,71,NA,NA,NA,Yes,1,NA,NA,NA,1,0.4,NA,NA,NA
502,2023-08-09T21:52:00Z,2023-08-09T22:06:00Z,4,14,875,102,yes,public,20230809_102_yes_public,C,0.5,NA,0.5,0.2,0,A1,0.5,0.4,1.2,NA,0.55,0.65,0.65,TRUE,1.25,58,Man,NA,White,NA,NA,92,63,92,78,68,Yes,1,0.5,NA,NA,1,0.4,1,0.8,1.375
503,2023-08-09T21:53:00Z,2023-08-09T22:02:00Z,4,9,531,101,no,private,20230809_101_no_private,A,0.5,0.5,NA,NA,0,NA,0.5,0.5,1.5,0,1.5,0,0,TRUE,0.6,60,Woman,NA,White,0.5,72,NA,NA,72,81,79,Yes,0,0.5,1,1,NA,NA,1,1,3
504,2023-08-09T21:53:00Z,2023-08-09T22:03:00Z,4,10,626,101,no,private,20230809_101_no_private,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,20,Man,NA,Asian or Asian American,0.5,80,NA,NA,80,NA,NA,No,0,0.5,1,1,NA,NA,1,NA,NA
505,2023-08-09T21:53:00Z,2023-08-09T22:02:00Z,4,9,546,101,no,private,20230809_101_no_private,C,0.5,0.5,NA,NA,0,NA,0.5,0.5,1.5,NA,1.5,1.5,1.5,TRUE,2.1,38,Man,NA,White,0.5,92,NA,NA,92,93,100,Yes,0,0.5,1,1,NA,NA,1,1,3
506,2023-08-09T21:53:00Z,2023-08-09T22:00:00Z,4,7,443,102,no,public,20230809_102_no_public,B,0.5,0.05,NA,NA,0.05,NA,0.5,NA,NA,NA,NA,NA,0.05,TRUE,0.65,50,Man,NA,White,0.05,55,NA,NA,55,NA,NA,No,1,0.05,0.1,0.1,NA,NA,0.1,NA,NA
507,2023-08-09T21:53:00Z,2023-08-09T22:07:00Z,4,14,887,102,yes,public,20230809_102_yes_public,A1,0.5,0.5,0.5,NA,0,A1,0.5,0.4,1.2,0.1,0.55,0.65,0.65,TRUE,1.25,55,Woman,NA,White,NA,NA,92,NA,92,77,100,Yes,1,0.5,1,NA,1,NA,1,0.8,1.375
508,2023-08-09T21:53:00Z,2023-08-09T22:12:00Z,4,19,1086,102,yes,public,20230809_102_yes_public,A2,0.5,0.2,NA,0.2,0.3,A1,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,30,Woman,NA,White,NA,NA,NA,77,NA,NA,NA,No,1,NA,0.4,NA,NA,0.4,NA,NA,NA
509,2023-08-09T21:53:00Z,2023-08-09T22:02:00Z,4,9,570,103,no,private,20230809_103_no_private,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,23,Woman,NA,Black or African American,0.5,100,NA,NA,100,NA,NA,No,0,0.5,1,1,NA,NA,1,NA,NA
510,2023-08-09T21:53:00Z,2023-08-09T22:03:00Z,4,10,592,103,yes,private,20230809_103_yes_private,A2,0.5,0.1,NA,0.1,0.4,A2,0.5,0.5,1.5,0,0.75,0.75,1.15,TRUE,1.75,26,Man,NA,Black or African American,NA,NA,NA,50,50,100,100,Yes,0,0.1,0.2,NA,NA,0.2,0.2,1,1.5
511,2023-08-09T21:53:00Z,2023-08-09T22:04:00Z,4,11,660,103,yes,private,20230809_103_yes_private,B,0.5,NA,0,0.1,0.1,NA,0.5,NA,NA,NA,NA,NA,0.1,TRUE,0.7,26,Woman,NA,White,NA,NA,26,51,NA,NA,NA,Yes,0,NA,NA,NA,0,0.2,NA,NA,NA
512,2023-08-09T21:53:00Z,2023-08-09T22:20:00Z,4,27,1627,104,yes,public,20230809_104_yes_public,B,0.5,NA,0.25,0.2,0.45,NA,0.5,NA,NA,NA,NA,NA,0.45,TRUE,1.05,72,Woman,NA,White,NA,NA,59,40,NA,NA,NA,Yes,1,NA,NA,NA,0.5,0.4,NA,NA,NA
513,2023-08-09T21:53:00Z,2023-08-09T22:12:00Z,4,19,1110,105,no,private,20230809_105_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0.5,1.5,0,0.75,0.75,1.25,TRUE,1.85,51,Man,NA,White,0,57,NA,NA,57,53,55,Yes,0,0,0,0,NA,NA,0,1,1.5
514,2023-08-09T21:54:00Z,2023-08-09T22:01:00Z,4,7,465,103,yes,private,20230809_103_yes_private,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,32,Man,NA,Asian or Asian American,NA,NA,50,NA,NA,NA,NA,Yes,0,NA,0,NA,0,NA,NA,NA,NA
515,2023-08-09T21:54:00Z,2023-08-09T22:03:00Z,4,9,513,104,no,public,20230809_104_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,30,Man,NA,White,0,30,NA,NA,30,NA,NA,Yes,1,0,0,0,NA,NA,0,NA,NA
516,2023-08-09T21:54:00Z,2023-08-09T22:11:00Z,4,17,1059,105,yes,private,20230809_105_yes_private,B,0.5,NA,0,0.25,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,51,Man,NA,White,NA,NA,50,53,NA,NA,NA,No,0,NA,NA,NA,0,0.5,NA,NA,NA
517,2023-08-09T21:55:00Z,2023-08-09T22:17:00Z,4,22,1285,105,no,private,20230809_105_no_private,C,0.5,0,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,58,Woman,NA,"Indigenous American or Alaskan Native,Black or African American,Other",0,50,NA,NA,50,100,100,Yes,0,0,0,0,NA,NA,0,1,1.5
518,2023-08-09T21:56:00Z,2023-08-09T22:11:00Z,4,15,877,106,no,public,20230809_106_no_public,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,1,0.5,0.75,TRUE,1.35,40,Woman,NA,White,0.25,89,NA,NA,89,49,88,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,2
519,2023-08-09T21:57:00Z,2023-08-09T22:04:00Z,4,7,406,103,yes,private,20230809_103_yes_private,C,0.5,NA,0,0.1,0,A2,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,26,Man,NA,White,NA,NA,50,50,50,49,48,No,0,0.1,NA,NA,0,0.2,0.2,1,1.5
520,2023-08-09T21:57:00Z,2023-08-09T22:08:00Z,4,11,627,105,no,private,20230809_105_no_private,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,18,Man,NA,White,0,21,NA,NA,21,NA,NA,Yes,0,0,0,0,NA,NA,0,NA,NA
521,2023-08-09T22:00:00Z,2023-08-09T22:07:00Z,5,7,415,104,yes,public,20230809_104_yes_public,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,39,Man,NA,Asian or Asian American,NA,NA,79,NA,79,100,91,Yes,1,0.25,0.5,NA,0.5,NA,0.5,1,1.5
522,2023-08-09T22:00:00Z,2023-08-09T22:08:00Z,5,8,453,105,yes,private,20230809_105_yes_private,C,0.5,NA,0,0.25,0,A2,0.5,0.5,1.5,NA,0.3,0.3,0.3,TRUE,0.9,55,Woman,NA,"White,Hispanic/Latino/a/e",NA,NA,0,100,100,100,21,Yes,0,0.25,NA,NA,0,0.5,0.5,1,0.6
523,2023-08-09T22:01:00Z,2023-08-09T22:07:00Z,5,6,357,104,yes,public,20230809_104_yes_public,C,0.5,NA,0.25,0.2,0,A1,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,20,Man,NA,Asian or Asian American,NA,NA,53,39,53,100,61,Yes,1,0.25,NA,NA,0.5,0.4,0.5,1,1.5
524,2023-08-09T22:01:00Z,2023-08-09T22:07:00Z,5,6,363,105,yes,private,20230809_105_yes_private,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,49,Woman,NA,White,NA,NA,50,NA,NA,NA,NA,Yes,0,NA,0,NA,0,NA,NA,NA,NA
525,2023-08-09T22:01:00Z,2023-08-09T22:10:00Z,5,9,557,106,no,public,20230809_106_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,1,1,1,TRUE,1.6,52,Man,NA,White,0.25,68,NA,NA,68,78,85,Yes,1,0.25,0.5,0.5,NA,NA,0.5,1,2
526,2023-08-09T22:01:00Z,2023-08-09T22:15:00Z,5,14,843,106,yes,public,20230809_106_yes_public,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,26,Man,NA,Asian or Asian American,NA,NA,86,NA,NA,NA,NA,Yes,1,NA,0.5,NA,0.5,NA,NA,NA,NA
527,2023-08-09T22:01:00Z,2023-08-09T22:14:00Z,5,13,796,106,yes,public,20230809_106_yes_public,A2,0.5,0.5,NA,0.5,0,A2,0.5,0.5,1.5,0,0,1.5,1.5,TRUE,2.1,33,Man,NA,White,NA,NA,NA,100,100,100,0,No,1,0.5,1,NA,NA,1,1,1,0
528,2023-08-09T22:01:00Z,2023-08-09T22:12:00Z,5,11,654,106,yes,public,20230809_106_yes_public,B,0.5,NA,0.25,0.5,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,41,Man,NA,White,NA,NA,69,79,NA,NA,NA,Yes,1,NA,NA,NA,0.5,1,NA,NA,NA
529,2023-08-09T22:01:00Z,2023-08-09T22:15:00Z,5,14,829,106,yes,public,20230809_106_yes_public,C,0.5,NA,0.25,0.5,0,A2,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,41,Man,NA,Asian or Asian American,NA,NA,92,100,100,100,0,Yes,1,0.5,NA,NA,0.5,1,1,1,0
530,2023-08-09T22:01:00Z,2023-08-09T22:06:00Z,5,5,329,107,no,private,20230809_107_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,23,Man,NA,Asian or Asian American,0,21,NA,NA,21,20,50,Yes,0,0,0,0,NA,NA,0,0,NA
531,2023-08-09T22:01:00Z,2023-08-09T22:07:00Z,5,6,329,107,no,private,20230809_107_no_private,C,0.5,0,NA,NA,0,NA,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,45,Woman,NA,White,0,50,NA,NA,50,50,50,No,0,0,0,0,NA,NA,0,0,NA
532,2023-08-09T22:01:00Z,2023-08-09T22:12:00Z,5,11,662,107,yes,private,20230809_107_yes_private,A2,0.5,0.15,NA,0.15,0.35,A1,0.5,NA,NA,NA,NA,NA,0.35,TRUE,0.95,49,Man,NA,White,NA,NA,NA,64,NA,NA,NA,Yes,0,NA,0.3,NA,NA,0.3,NA,NA,NA
533,2023-08-09T22:01:00Z,2023-08-09T22:11:00Z,5,10,590,107,yes,private,20230809_107_yes_private,B,0.5,NA,0.15,0.15,0.3,NA,0.5,NA,NA,NA,NA,NA,0.3,TRUE,0.9,71,Woman,NA,White,NA,NA,50,50,NA,NA,NA,Yes,0,NA,NA,NA,0.3,0.3,NA,NA,NA
534,2023-08-09T22:01:00Z,2023-08-09T22:13:00Z,5,12,727,107,yes,private,20230809_107_yes_private,C,0.5,NA,0.15,0.15,0,A1,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,50,Man,NA,White,NA,NA,33,33,33,100,0,Yes,0,0.15,NA,NA,0.3,0.3,0.3,1,0
535,2023-08-09T22:01:00Z,2023-08-09T22:16:00Z,5,15,895,108,no,public,20230809_108_no_public,A,0.5,0.2,NA,NA,0.3,NA,0.5,0.2,0.6,0.3,0.2,0.4,0.7,TRUE,1.3,23,Man,NA,Asian or Asian American,0.2,70,NA,NA,70,95,86,Yes,1,0.2,0.4,0.4,NA,NA,0.4,0.4,1
536,2023-08-09T22:01:00Z,2023-08-09T22:11:00Z,5,10,603,108,no,public,20230809_108_no_public,B,0.5,0.2,NA,NA,0.2,NA,0.5,NA,NA,NA,NA,NA,0.2,TRUE,0.8,28,Woman,NA,"Black or African American,Hispanic/Latino/a/e",0.2,55,NA,NA,55,NA,NA,No,1,0.2,0.4,0.4,NA,NA,0.4,NA,NA
537,2023-08-09T22:01:00Z,2023-08-09T22:14:00Z,5,13,795,108,no,public,20230809_108_no_public,C,0.5,0.2,NA,NA,0,NA,0.5,0.2,0.6,NA,0.2,0.5,0.5,TRUE,1.1,47,Woman,NA,White,0.2,40,NA,NA,40,66,20,Yes,1,0.2,0.4,0.4,NA,NA,0.4,0.4,1
538,2023-08-09T22:01:00Z,2023-08-09T22:10:00Z,5,9,546,108,yes,public,20230809_108_yes_public,A1,0.5,0.01,0.01,NA,0.49,A2,0.5,NA,NA,NA,NA,NA,0.49,TRUE,1.09,21,Woman,NA,White,NA,NA,22,NA,NA,NA,NA,No,1,NA,0.02,NA,0.02,NA,NA,NA,NA
539,2023-08-09T22:01:00Z,2023-08-09T22:09:00Z,5,8,451,108,yes,public,20230809_108_yes_public,C,0.5,NA,0.01,0.45,0,A2,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,41,Woman,NA,White,NA,NA,44,64,64,88,8,Yes,1,0.45,NA,NA,0.02,0.9,0.9,1,0
540,2023-08-09T22:01:00Z,2023-08-09T22:15:00Z,5,14,812,109,yes,public,20230809_109_yes_public,B,0.5,NA,0,0.5,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,60,Woman,NA,White,NA,NA,33,100,NA,NA,NA,No,1,NA,NA,NA,0,1,NA,NA,NA
